anno_round	aid	docid	layer	category	sent_string	form	1. Goldstandard	2. Goldstandard	A1	A2	A3	A4	A5	A1_sent	A2_sent	A3_sent	A4_sent	A5_sent
2	37	TDN5_DISKO_065_L2_T1_A	THB	sep	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	waren	undef	sep	undef	undef	sep	undef	undef	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	_
2	107	TDN5_DISKO_065_L2_T1_A	L	word_order	Der Trend ist aber klar und deutlich - schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	waren	XVcopSPred	XVauxSV	XVcopSPred	XOVcopSPred	XVauxSV	XVcopSPred	XVcopSPred	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	Der Trend ist aber klar und deutlich - schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .
2	126	TDN5_DISKO_065_L2_T1_A	THB	word_order	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	waren	XVcopSPred	XVauxSV	undef	XOVcopSPred	XVauxSV	XVcopSPred	XVcopSPred	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	Der Trend ist aber klar und deutlich : Schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seitdem gibt es immer nur mehr und mehr Alleinwohnende .
2	149	TDN5_DISKO_065_L2_T1_A	L	finiteness	"schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden . "" Wenn der Mensch ... ebenso wie der Gesellschaft "" Hilfsbereitschaft und Toleranz sind sicher Sachen , die wir nicht verlieren möchten und es ist ohne Frage , dass das Alleinleben das verursachen kann ."	ausgeglichen	nf	undef	undef	nf	nf	undef	undef	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	"schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden . "" Wenn der Mensch ... ebenso wie der Gesellschaft "" Hilfsbereitschaft und Toleranz sind sicher Sachen , die wir nicht verlieren möchten und es ist ohne Frage , dass das Alleinleben das verursachen kann ."	Der Trend ist aber klar und deutlich - schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .
2	156	TDN5_DISKO_065_L2_T1_A	THB	finiteness	"schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden . "" Wenn der Mensch ... ebenso wie der Gesellschaft "" Hilfsbereitschaft und Toleranz sind sicher Sachen , die wir nicht verlieren möchten und es ist ohne Frage , dass das Alleinleben das verursachen kann ."	ausgeglichen	nf	undef	undef	nf	nf	undef	undef	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden .	schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen	"schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seit dem gibt es immer nur mehr und mehr Alleinwohnenden . "" Wenn der Mensch ... ebenso wie der Gesellschaft "" Hilfsbereitschaft und Toleranz sind sicher Sachen , die wir nicht verlieren möchten und es ist ohne Frage , dass das Alleinleben das verursachen kann ."	Der Trend ist aber klar und deutlich : Schon im Jahr 1995 waren alle drei Kategorien ( 1 Person , 2 Personen , 3 und mehr ) ausgeglichen und seitdem gibt es immer nur mehr und mehr Alleinwohnende .
2	150	TDN5_DISKO_261_L2_T1_B	L	finiteness	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	haben	f	0	f	f	f	f	f	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	157	TDN5_DISKO_261_L2_T1_B	THB	finiteness	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	haben	f	0	f	f	f	f	f	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in demselben Haus geblieben .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die Meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	113	TDN5_DISKO_261_L2_T1_B	L	satztyp	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	haben	dec	0	dec	dec	dec	dec	dec	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	122	TDN5_DISKO_261_L2_T1_B	THB	satztyp	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	haben	dec	0	dec	dec	dec	dec	dec	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in demselben Haus geblieben .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die Meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	26	TDN5_DISKO_261_L2_T1_B	L	sep	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	haben	sep	0	sep	sep	sep	sep	sep	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	28	TDN5_DISKO_261_L2_T1_B	THB	sep	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	haben	sep	0	sep	sep	sep	sep	sep	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in demselben Haus geblieben .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die Meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	59	TDN5_DISKO_261_L2_T1_B	L	svo	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	haben	svo	0	svo	svo	svo	svo	svo	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	63	TDN5_DISKO_261_L2_T1_B	THB	svo	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	haben	svo	0	svo	svo	svo	svo	svo	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in demselben Haus geblieben .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die Meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	113	TDN5_DISKO_261_L2_T1_B	L	word_order	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	haben	SVauxXONVXcl	0	SVauxXONV	SVauxXOONV	SVauxXONVX	SVauxXONVXcl	SVauxXONV	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	127	TDN5_DISKO_261_L2_T1_B	THB	word_order	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	haben	SVauxXONVXcl	0	SVauxXONV	SVauxXOONV	SVauxXONVX	SVauxXONVXcl	SVauxXONV	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in demselben Haus geblieben .	Die meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben . Die Frauen haben sehr oft nicht gearbeitet oder viel weniger als Männer und daher konnten sie sich nicht eine Wohnung leisten , auch wenn sie es gewollt hätten .	Die Meisten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
2	168	TDN5_DISKO_261_L2_T1_B	L	finiteness	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	verlassen	nf	0	undef	nf	nf	nf	nf	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .	Die meinsten haben zum Beispiel die Wohnung der Eltern nicht verlassen , bis sie geheiratet haben oder sie sind in dem selben Haus geblieben .
